Density,leniency,index,performance
8,18,2,10.69548872180451
11,14,0,4.0
11,14,1,4.0
11,14,2,8.964473684210526
11,12,0,3.5452631578947367
11,12,1,3.5452631578947367
11,12,2,8.455263157894738
1,20,0,5.0
1,20,1,5.0
1,20,2,7.0
10,14,0,3.365263157894737
10,14,1,3.365263157894737
10,14,2,10.979699248120301
9,18,0,6.404511278195488
9,18,1,6.404511278195488
9,18,2,11.709022556390977
7,20,0,4.826315789473684
7,20,1,4.826315789473684
7,20,2,10.802631578947368
12,11,0,4.0
12,11,1,4.0
12,11,2,9.628947368421052
8,19,0,6.404511278195488
8,19,1,6.404511278195488
8,19,2,11.702255639097745
12,13,0,5.0
12,13,1,5.0
12,13,2,10.943157894736842
13,11,0,4.644736842105263
13,11,1,4.644736842105263
13,11,2,11.962105263157895
13,9,0,3.5926315789473686
13,9,1,3.5926315789473686
13,9,2,7.803759398496241
0,17,0,2.0
0,17,1,2.0
0,17,2,6.0
11,15,0,4.826315789473684
11,15,1,4.826315789473684
11,15,2,12.960526315789474
15,8,0,3.791578947368421
15,8,1,3.791578947368421
15,8,2,8.952631578947368
10,17,0,6.321052631578947
10,17,1,6.321052631578947
10,17,2,12.851127819548871
13,10,0,4.573684210526316
13,10,1,4.573684210526316
13,10,2,9.554736842105264
8,20,0,7.404511278195488
8,20,1,7.404511278195488
8,20,2,10.976315789473684
14,11,0,5.826315789473684
14,11,1,5.826315789473684
14,11,2,9.810526315789474
14,10,0,4.676315789473684
14,10,1,4.676315789473684
14,10,2,9.943157894736842
12,14,0,5.826315789473684
12,14,1,5.826315789473684
12,14,2,11.810526315789474
15,6,0,2.1473684210526316
15,6,1,2.1473684210526316
15,6,2,7.928947368421053
12,12,0,4.644736842105263
12,12,1,4.644736842105263
12,12,2,10.554736842105264
11,16,0,6.826315789473684
11,16,1,6.826315789473684
11,16,2,12.837593984962407
9,19,0,7.418045112781955
9,19,1,7.418045112781955
9,19,2,10.976315789473684
10,16,0,5.0
10,16,1,5.0
10,16,2,9.810526315789474
13,12,0,5.644736842105263
13,12,1,5.644736842105263
13,12,2,12.976315789473684
16,6,0,2.791578947368421
16,6,1,2.791578947368421
16,6,2,6.772631578947369
12,15,0,5.851127819548872
12,15,1,5.851127819548872
12,15,2,10.976315789473684
14,9,0,4.573684210526316
14,9,1,4.573684210526316
14,9,2,6.739473684210527
11,17,0,6.851127819548872
11,17,1,7.471052631578948
11,17,2,12.976315789473684
10,18,0,7.404511278195488
10,18,1,7.404511278195488
10,18,2,12.884210526315789
14,12,0,7.784210526315789
14,12,1,7.784210526315789
14,12,2,7.9796992481203
17,2,0,1.6526315789473685
17,2,1,1.6526315789473685
17,2,2,4.810526315789474
13,15,0,7.88421052631579
13,15,1,7.88421052631579
13,15,2,8.982236842105262
13,13,0,6.784210526315789
13,13,1,6.784210526315789
13,13,2,10.810526315789474
11,18,0,7.851127819548872
11,18,1,7.851127819548872
11,18,2,11.98421052631579
17,3,0,2.9526315789473685
17,3,1,2.9526315789473685
17,3,2,5.652631578947369
12,16,0,8.763157894736842
12,16,1,8.763157894736842
12,16,2,11.982236842105262
9,20,0,7.418045112781955
9,20,1,7.418045112781955
9,20,2,11.846052631578948
10,19,0,7.418045112781955
10,19,1,7.418045112781955
10,19,2,13.82406015037594
13,14,0,7.784210526315789
13,14,1,7.784210526315789
13,14,2,11.982236842105262
17,4,0,2.7394736842105263
17,4,1,2.7394736842105263
17,4,2,4.739473684210527
11,19,0,9.869736842105263
11,19,1,9.869736842105263
11,19,2,13.846052631578948
12,17,0,10.60921052631579
12,17,1,10.757236842105263
12,17,2,13.846052631578948
12,19,0,11.786842105263158
12,19,1,11.786842105263158
12,19,2,12.98421052631579
15,9,0,5.791578947368421
15,9,1,5.791578947368421
15,9,2,6.837593984962406
10,20,0,8.851127819548871
10,20,1,8.851127819548871
10,20,2,13.863157894736842
12,18,0,10.884210526315789
12,18,1,10.884210526315789
12,18,2,11.857894736842105
11,20,0,11.763157894736842
11,20,1,11.763157894736842
11,20,2,13.98421052631579
0,20,0,8.0
0,20,1,8.0
0,20,2,8.0
0,18,0,3.0
0,18,1,3.0
0,18,2,6.0
14,13,0,7.869736842105263
14,13,1,7.869736842105263
14,13,2,7.869736842105263
14,14,0,9.857894736842105
14,14,1,9.857894736842105
14,14,2,10.964473684210526
14,15,0,10.757236842105263
14,15,1,10.757236842105263
14,15,2,11.873684210526315
15,10,0,7.826315789473684
15,10,1,7.826315789473684
15,10,2,9.9593984962406
0,19,0,4.0
0,19,1,6.0
0,19,2,8.0
12,20,0,12.884210526315789
12,20,1,12.884210526315789
12,20,2,12.89578947368421
13,18,0,11.89578947368421
13,18,1,11.89578947368421
13,18,2,11.89578947368421
16,7,0,4.739473684210527
16,7,1,4.739473684210527
16,7,2,8.917105263157895
16,8,0,5.739473684210527
16,8,1,5.739473684210527
16,8,2,9.782105263157895
13,16,0,10.80578947368421
13,16,1,10.80578947368421
13,16,2,11.873684210526315
15,11,0,9.791578947368421
15,11,1,9.791578947368421
15,11,2,10.869736842105263
13,17,0,11.89578947368421
13,17,1,11.89578947368421
13,17,2,11.98421052631579
15,12,0,9.826315789473684
15,12,1,9.826315789473684
15,12,2,10.826315789473684
15,13,0,10.826315789473684
15,13,1,10.826315789473684
15,13,2,10.851127819548871
16,9,0,8.851127819548871
16,9,1,8.851127819548871
16,9,2,9.81842105263158
18,0,0,2.4789473684210526
18,0,1,2.4789473684210526
18,0,2,3.4789473684210526
17,6,0,5.791578947368421
17,6,1,5.791578947368421
17,6,2,5.791578947368421
18,1,0,5.652631578947369
18,1,1,5.652631578947369
18,1,2,5.652631578947369
17,5,0,5.964473684210526
17,5,1,5.964473684210526
17,5,2,7.791578947368421
