density,leniency,index,performance
36,0,0,0.1428571428571429
36,0,1,0.5
36,0,2,3.6785714285714284
7,9,0,0.0
7,9,1,0.0
7,9,2,2.75
4,5,0,0.0
4,5,1,0.0
4,5,2,0.7142857142857143
9,7,0,0.0
9,7,1,0.0
9,7,2,3.607142857142857
26,0,0,0.0
26,0,1,0.0
26,0,2,1.6071428571428572
34,6,0,0.0
34,6,1,0.0
34,6,2,1.7857142857142858
28,7,0,0.0
28,7,1,0.0
28,7,2,4.678571428571429
36,8,0,0.0357142857142857
36,8,1,0.0357142857142857
36,8,2,2.7142857142857144
40,4,0,0.1428571428571429
40,4,1,0.1428571428571429
40,4,2,1.6428571428571428
40,2,0,0.5
40,2,1,0.5
40,2,2,1.8214285714285714
24,5,0,0.0
24,5,1,0.0
24,5,2,2.5714285714285716
6,9,0,0.0
6,9,1,0.0
6,9,2,2.607142857142857
7,10,0,0.0
7,10,1,0.0
7,10,2,4.607142857142857
38,4,0,0.1428571428571429
38,4,1,0.1428571428571429
38,4,2,2.857142857142857
18,10,0,0.0
18,10,1,0.0
18,10,2,2.7857142857142856
10,8,0,0.0
10,8,1,0.0
10,8,2,2.607142857142857
5,8,0,0.0
5,8,1,0.0
5,8,2,2.607142857142857
39,1,0,0.2857142857142857
39,1,1,0.2857142857142857
39,1,2,2.8214285714285716
35,8,0,0.4642857142857143
35,8,1,0.4642857142857143
35,8,2,2.8214285714285716
18,9,0,0.0
18,9,1,0.0
18,9,2,5.607142857142857
26,8,0,0.0
26,8,1,0.0
26,8,2,3.7857142857142856
39,4,0,0.1428571428571429
39,4,1,0.1428571428571429
39,4,2,3.607142857142857
30,8,0,0.0
30,8,1,0.0357142857142857
30,8,2,3.8214285714285716
35,0,0,0.1428571428571429
35,0,1,0.1428571428571429
35,0,2,3.8214285714285716
17,9,0,0.0
17,9,1,0.1071428571428571
17,9,2,3.357142857142857
20,6,0,0.0
20,6,1,0.0
20,6,2,3.5714285714285716
37,4,0,0.1428571428571429
37,4,1,0.5
37,4,2,2.8214285714285716
22,7,0,0.0
22,7,1,0.0
22,7,2,5.75
37,9,0,0.0357142857142857
37,9,1,0.0357142857142857
37,9,2,6.785714285714286
37,2,0,0.1428571428571429
37,2,1,0.1428571428571429
37,2,2,1.7857142857142858
29,8,0,0.1428571428571429
29,8,1,0.1428571428571429
29,8,2,4.785714285714286
26,7,0,0.0
26,7,1,0.0
26,7,2,4.5
13,9,0,0.0
13,9,1,0.0
13,9,2,3.642857142857143
27,7,0,0.0
27,7,1,0.0
27,7,2,3.607142857142857
38,8,0,0.3571428571428571
38,8,1,0.3571428571428571
38,8,2,3.8214285714285716
15,7,0,0.0
15,7,1,0.0
15,7,2,2.7142857142857144
32,10,0,0.0
32,10,1,0.0
32,10,2,5.821428571428571
28,9,0,0.1428571428571429
28,9,1,0.1428571428571429
28,9,2,2.8214285714285716
37,7,0,0.1428571428571429
37,7,1,0.1428571428571429
37,7,2,4.75
10,9,0,0.0
10,9,1,0.0
10,9,2,3.5714285714285716
5,9,0,0.0
5,9,1,0.0
5,9,2,3.6785714285714284
36,4,0,0.1428571428571429
36,4,1,0.1428571428571429
36,4,2,2.6785714285714284
34,2,0,0.0
34,2,1,0.0
34,2,2,3.6785714285714284
17,10,0,0.0714285714285714
17,10,1,0.1428571428571429
17,10,2,4.678571428571429
31,8,0,0.0
31,8,1,0.0714285714285714
31,8,2,4.785714285714286
23,8,0,0.0
23,8,1,0.0
23,8,2,2.8214285714285716
23,10,0,0.1785714285714286
23,10,1,0.1785714285714286
23,10,2,2.6785714285714284
19,7,0,0.0
19,7,1,0.0
19,7,2,3.607142857142857
30,9,0,0.0
30,9,1,0.0
30,9,2,5.75
25,9,0,0.0
25,9,1,0.0
25,9,2,4.785714285714286
21,10,0,0.0
21,10,1,0.0
21,10,2,3.8214285714285716
23,7,0,0.0
23,7,1,0.0
23,7,2,1.6071428571428572
29,9,0,0.0714285714285714
29,9,1,0.0714285714285714
29,9,2,2.8214285714285716
6,10,0,0.0
6,10,1,0.0
6,10,2,2.607142857142857
35,9,0,0.3571428571428571
35,9,1,0.3571428571428571
35,9,2,4.821428571428571
20,9,0,0.0
20,9,1,0.0
20,9,2,2.8214285714285716
20,10,0,0.0
20,10,1,0.0
20,10,2,3.357142857142857
40,10,0,0.5357142857142857
40,10,1,0.5357142857142857
40,10,2,8.857142857142858
15,9,0,0.0
15,9,1,0.0
15,9,2,4.785714285714286
22,9,0,0.0
22,9,1,0.0
22,9,2,2.8214285714285716
31,7,0,0.0
31,7,1,0.0
31,7,2,2.5
17,11,0,0.2142857142857143
17,11,1,0.2142857142857143
17,11,2,2.7857142857142856
38,9,0,0.4642857142857143
38,9,1,0.7142857142857143
38,9,2,3.8214285714285716
5,7,0,0.0
5,7,1,0.0
5,7,2,2.607142857142857
11,9,0,0.0
11,9,1,0.0
11,9,2,6.571428571428571
27,8,0,0.0
27,8,1,0.0
27,8,2,3.7857142857142856
24,7,0,0.0
24,7,1,0.0
24,7,2,4.357142857142857
22,10,0,0.0
22,10,1,0.0
22,10,2,2.7142857142857144
26,13,0,0.8214285714285714
26,13,1,0.8214285714285714
26,13,2,4.607142857142857
8,9,0,0.0
8,9,1,0.0
8,9,2,5.714285714285714
8,10,0,0.0
8,10,1,0.0
8,10,2,4.285714285714286
35,10,0,0.8214285714285714
35,10,1,0.8214285714285714
35,10,2,4.785714285714286
8,13,0,0.2142857142857143
8,13,1,0.2142857142857143
8,13,2,6.75
9,9,0,0.0
9,9,1,0.0
9,9,2,3.5357142857142856
21,7,0,0.0
21,7,1,0.0
21,7,2,2.7142857142857144
33,7,0,0.0
33,7,1,0.0
33,7,2,5.821428571428571
22,12,0,0.2142857142857143
22,12,1,0.2857142857142857
22,12,2,5.285714285714286
27,6,0,0.0
27,6,1,0.0
27,6,2,3.4642857142857144
22,11,0,0.2142857142857143
22,11,1,0.2142857142857143
22,11,2,4.642857142857143
31,10,0,0.1428571428571429
31,10,1,0.25
31,10,2,4.821428571428571
10,10,0,0.0
10,10,1,0.0
10,10,2,3.7142857142857144
33,9,0,0.3214285714285714
33,9,1,0.3214285714285714
33,9,2,7.785714285714286
4,7,0,0.0
4,7,1,0.0
4,7,2,1.6071428571428572
21,9,0,0.0357142857142857
21,9,1,0.0357142857142857
21,9,2,3.7857142857142856
26,11,0,0.1428571428571429
26,11,1,0.1428571428571429
26,11,2,7.821428571428571
15,10,0,0.0
15,10,1,0.1428571428571429
15,10,2,3.7857142857142856
36,9,0,0.0
36,9,1,0.0
36,9,2,4.821428571428571
39,8,0,0.2142857142857143
39,8,1,0.2142857142857143
39,8,2,2.357142857142857
4,8,0,0.0
4,8,1,0.0
4,8,2,1.7142857142857144
26,9,0,0.0
26,9,1,0.0
26,9,2,3.8214285714285716
4,9,0,0.0
4,9,1,0.0
4,9,2,0.6071428571428572
24,9,0,0.0
24,9,1,0.0
24,9,2,2.7142857142857144
40,13,0,1.7142857142857144
40,13,1,1.8214285714285714
40,13,2,6.642857142857143
19,9,0,0.0
19,9,1,0.0
19,9,2,6.607142857142857
25,8,0,0.0
25,8,1,0.0
25,8,2,2.8214285714285716
10,11,0,0.0
10,11,1,0.0714285714285714
10,11,2,5.285714285714286
13,10,0,0.0
13,10,1,0.0
13,10,2,4.285714285714286
5,10,0,0.0
5,10,1,0.0
5,10,2,2.607142857142857
30,11,0,0.25
30,11,1,0.25
30,11,2,5.785714285714286
27,11,0,0.8214285714285714
27,11,1,0.8214285714285714
27,11,2,3.642857142857143
20,12,0,0.1428571428571429
20,12,1,0.1428571428571429
20,12,2,4.607142857142857
32,8,0,0.0
32,8,1,0.0
32,8,2,7.5
39,0,0,1.2142857142857144
39,0,1,1.5
39,0,2,4.857142857142857
31,12,0,0.8214285714285714
31,12,1,0.8214285714285714
31,12,2,5.714285714285714
30,10,0,0.0714285714285714
30,10,1,0.0714285714285714
30,10,2,5.821428571428571
9,10,0,0.0
9,10,1,0.0
9,10,2,3.607142857142857
16,9,0,0.0
16,9,1,0.0
16,9,2,3.607142857142857
15,11,0,0.1428571428571429
15,11,1,0.2142857142857143
15,11,2,4.607142857142857
12,10,0,0.0
12,10,1,0.0
12,10,2,3.607142857142857
5,5,0,0.0
5,5,1,0.0
5,5,2,3.357142857142857
14,12,0,0.0714285714285714
14,12,1,0.2142857142857143
14,12,2,2.7857142857142856
27,10,0,0.0
27,10,1,0.1428571428571429
27,10,2,4.75
7,14,0,0.6071428571428572
7,14,1,0.6071428571428572
7,14,2,8.5
32,9,0,0.0357142857142857
32,9,1,0.0357142857142857
32,9,2,1.8214285714285714
34,8,0,0.0
34,8,1,0.0
34,8,2,4.821428571428571
38,10,0,0.25
38,10,1,0.25
38,10,2,7.714285714285714
7,8,0,0.0
7,8,1,0.0
7,8,2,3.5357142857142856
5,13,0,0.2142857142857143
5,13,1,0.2142857142857143
5,13,2,2.607142857142857
24,10,0,0.0
24,10,1,0.0714285714285714
24,10,2,8.821428571428571
22,13,0,1.2142857142857144
22,13,1,1.2142857142857144
